year,Player,Team,Pos,name,GSIS_ID,player_info
2016,Ross Travis,KC,TE,R.Travis,00-0032319,"Ross Travis, TE"
2016,Ryan Griffin,HOU,TE,R.Griffin,00-0030108,"Ryan Griffin, TE"
2016,Ryan Hewitt,CIN,TE,R.Hewitt,00-0030780,"Ryan Hewitt, TE"
2016,Sean McGrath,SD,TE,S.McGrath,00-0029391,"Sean McGrath, TE"
2016,Seth DeValve,CLE,TE,S.DeValve,00-0033080,"Seth DeValve, TE"
2016,Stephen Anderson,HOU,TE,S.Anderson,00-0032725,"Stephen Anderson, TE"
2016,Travis Kelce,KC,TE,T.Kelce,00-0030506,"Travis Kelce, TE"
2016,Trey Burton,PHI,TE,T.Burton,00-0030710,"Trey Burton, TE"
2016,Troy Niklas,ARI,TE,T.Niklas,00-0031044,"Troy Niklas, TE"
2016,Tyler Eifert,CIN,TE,T.Eifert,00-0030549,"Tyler Eifert, TE"
2016,Tyler Higbee,LA,TE,T.Higbee,00-0033110,"Tyler Higbee, TE"
2016,Tyler Kroft,CIN,TE,T.Kroft,00-0032214,"Tyler Kroft, TE"
2016,Vance McDonald,SF,TE,V.McDonald,00-0030470,"Vance McDonald, TE"
2016,Vernon Davis,WAS,TE,V.Davis,00-0024221,"Vernon Davis, TE"
2016,Virgil Green,DEN,TE,V.Green,00-0028142,"Virgil Green, TE"
2016,Will Tye,NYG,TE,W.Tye,00-0032004,"Will Tye, TE"
2016,Xavier Grimble,PIT,TE,X.Grimble,00-0031035,"Xavier Grimble, TE"
2016,Zach Ertz,PHI,TE,Z.Ertz,00-0030061,"Zach Ertz, TE"
2016,Zach Miller,CHI,TE,Z.Miller,00-0027125,"Zach Miller, TE"
2017,Aaron Rodgers,GB,QB,A.Rodgers,00-0023459,"Aaron Rodgers, QB"
2017,AJ McCarron,CIN,QB,A.McCarron,00-0031288,"AJ McCarron, QB"
2017,Alex Smith,KC,QB,A.Smith,00-0023436,"Alex Smith, QB"
2017,Andy Dalton,CIN,QB,A.Dalton,00-0027973,"Andy Dalton, QB"
2017,Ben Roethlisberger,PIT,QB,B.Roethlisberger,00-0022924,"Ben Roethlisberger, QB"
2017,Blaine Gabbert,ARI,QB,B.Gabbert,00-0027948,"Blaine Gabbert, QB"
2017,Blake Bortles,JAX,QB,B.Bortles,00-0031407,"Blake Bortles, QB"
2017,Brett Hundley,GB,QB,B.Hundley,00-0031589,"Brett Hundley, QB"
2017,Brian Hoyer,NE,QB,B.Hoyer,00-0026625,"Brian Hoyer, QB"
2017,Brock Osweiler,DEN,QB,B.Osweiler,00-0029682,"Brock Osweiler, QB"
2017,Bryce Petty,NYJ,QB,B.Petty,00-0031568,"Bryce Petty, QB"
2017,C.J. Beathard,SF,QB,C.Beathard,00-0033936,"C.J. Beathard, QB"
2017,Cam Newton,CAR,QB,C.Newton,00-0027939,"Cam Newton, QB"
2017,Carson Palmer,ARI,QB,C.Palmer,00-0021429,"Carson Palmer, QB"
2017,Carson Wentz,PHI,QB,C.Wentz,00-0032950,"Carson Wentz, QB"
2017,Case Keenum,MIN,QB,C.Keenum,00-0028986,"Case Keenum, QB"
2017,Chad Henne,JAX,QB,C.Henne,00-0026197,"Chad Henne, QB"
2017,Cody Kessler,CLE,QB,C.Kessler,00-0033104,"Cody Kessler, QB"
2017,Cooper Rush,DAL,QB,C.Rush,00-0033662,"Cooper Rush, QB"
2017,Dak Prescott,DAL,QB,D.Prescott,00-0033077,"Dak Prescott, QB"
2017,David Fales,MIA,QB,D.Fales,00-0031076,"David Fales, QB"
2017,Derek Anderson,CAR,QB,D.Anderson,00-0023645,"Derek Anderson, QB"
2017,Derek Carr,OAK,QB,D.Carr,00-0031280,"Derek Carr, QB"
2017,Deshaun Watson,HOU,QB,D.Watson,00-0033537,"Deshaun Watson, QB"
2017,DeShone Kizer,CLE,QB,D.Kizer,00-0033899,"DeShone Kizer, QB"
2017,Drew Brees,NO,QB,D.Brees,00-0020531,"Drew Brees, QB"
2017,Drew Stanton,ARI,QB,D.Stanton,00-0025430,"Drew Stanton, QB"
2017,EJ Manuel,OAK,QB,E.Manuel,00-0030526,"EJ Manuel, QB"
2017,Eli Manning,NYG,QB,E.Manning,00-0022803,"Eli Manning, QB"
2017,Geno Smith,NYG,QB,G.Smith,00-0030565,"Geno Smith, QB"
2017,Jacoby Brissett,IND,QB,J.Brissett,00-0033119,"Jacoby Brissett, QB"
2017,Jake Rudock,DET,QB,J.Rudock,00-0032431,"Jake Rudock, QB"
2017,Jameis Winston,TB,QB,J.Winston,00-0031503,"Jameis Winston, QB"
2017,Jared Goff,LA,QB,J.Goff,00-0033106,"Jared Goff, QB"
2017,Jay Cutler,MIA,QB,J.Cutler,00-0024226,"Jay Cutler, QB"
2017,Jimmy Garoppolo,SF,QB,J.Garoppolo,00-0031345,"Jimmy Garoppolo, QB"
2017,Joe Callahan,GB,QB,J.Callahan,00-0032630,"Joe Callahan, QB"
2017,Joe Flacco,BAL,QB,J.Flacco,00-0026158,"Joe Flacco, QB"
2017,Joe Webb,BUF,QB,J.Webb,00-0027796,"Joe Webb, QB"
2017,Josh McCown,NYJ,QB,J.McCown,00-0021206,"Josh McCown, QB"
2017,Kellen Clemens,LAC,QB,K.Clemens,00-0024264,"Kellen Clemens, QB"
2017,Kevin Hogan,CLE,QB,K.Hogan,00-0032784,"Kevin Hogan, QB"
2017,Kirk Cousins,WAS,QB,K.Cousins,00-0029604,"Kirk Cousins, QB"
2017,Landry Jones,PIT,QB,L.Jones,00-0030524,"Landry Jones, QB"
2017,Marcus Mariota,TEN,QB,M.Mariota,00-0032268,"Marcus Mariota, QB"
2017,Matt Cassel,TEN,QB,M.Cassel,00-0023662,"Matt Cassel, QB"
2017,Matt Moore,MIA,QB,M.Moore,00-0025708,"Matt Moore, QB"
2017,Matt Ryan,ATL,QB,M.Ryan,00-0026143,"Matt Ryan, QB"
2017,Matthew Stafford,DET,QB,M.Stafford,00-0026498,"Matthew Stafford, QB"
2017,Mike Glennon,CHI,QB,M.Glennon,00-0030520,"Mike Glennon, QB"
2017,Mitchell Trubisky,CHI,QB,M.Trubisky,00-0033869,"Mitchell Trubisky, QB"
2017,Nate Sudfeld,PHI,QB,N.Sudfeld,00-0032792,"Nate Sudfeld, QB"
2017,Nathan Peterman,BUF,QB,N.Peterman,00-0033958,"Nathan Peterman, QB"
2017,Nick Foles,PHI,QB,N.Foles,00-0029567,"Nick Foles, QB"
2017,Patrick Mahomes,KC,QB,P.Mahomes,00-0033873,"Patrick Mahomes, QB"
2017,Paxton Lynch,DEN,QB,P.Lynch,00-0033108,"Paxton Lynch, QB"
2017,Philip Rivers,LAC,QB,P.Rivers,00-0022942,"Philip Rivers, QB"
2017,Russell Wilson,SEA,QB,R.Wilson,00-0029263,"Russell Wilson, QB"
2017,Ryan Fitzpatrick,TB,QB,R.Fitzpatrick,00-0023682,"Ryan Fitzpatrick, QB"
2017,Ryan Mallett,BAL,QB,R.Mallett,00-0028012,"Ryan Mallett, QB"
2017,Sam Bradford,MIN,QB,S.Bradford,00-0027854,"Sam Bradford, QB"
2017,Scott Tolzien,IND,QB,S.Tolzien,00-0028595,"Scott Tolzien, QB"
2017,Sean Mannion,LA,QB,S.Mannion,00-0032245,"Sean Mannion, QB"
2017,T.J. Yates,HOU,QB,T.Yates,00-0028090,"T.J. Yates, QB"
2017,Taylor Heinicke,HOU,QB,T.Heinicke,00-0031800,"Taylor Heinicke, QB"
2017,Teddy Bridgewater,MIN,QB,T.Bridgewater,00-0031237,"Teddy Bridgewater, QB"
2017,Tom Brady,NE,QB,T.Brady,00-0019596,"Tom Brady, QB"
2017,Tom Savage,HOU,QB,T.Savage,00-0031064,"Tom Savage, QB"
2017,Trevor Siemian,DEN,QB,T.Siemian,00-0032156,"Trevor Siemian, QB"
2017,Tyler Bray,KC,QB,T.Bray,00-0030151,"Tyler Bray, QB"
2017,Tyrod Taylor,BUF,QB,T.Taylor,00-0028118,"Tyrod Taylor, QB"
2017,Aaron Jones,GB,RB,A.Jones,00-0033293,"Aaron Jones, RB"
2017,Aaron Ripkowski,GB,FB,A.Ripkowski,00-0031612,"Aaron Ripkowski, FB"
2017,Adrian Peterson,ARI,RB,A.Peterson,00-0025394,"Adrian Peterson, RB"
2017,Akeem Hunt,KC,RB,A.Hunt,00-0031743,"Akeem Hunt, RB"
2017,Alex Collins,BAL,RB,A.Collins,00-0032426,"Alex Collins, RB"
2017,Alfred Blue,HOU,RB,A.Blue,00-0031075,"Alfred Blue, RB"
2017,Alfred Morris,DAL,RB,A.Morris,00-0029141,"Alfred Morris, RB"
2017,Alvin Kamara,NO,RB,A.Kamara,00-0033906,"Alvin Kamara, RB"
2017,Ameer Abdullah,DET,RB,A.Abdullah,00-0032104,"Ameer Abdullah, RB"
2017,Andre Ellington,HOU,RB,A.Ellington,00-0030287,"Andre Ellington, RB"
2017,Andre Williams,LAC,RB,A.Williams,00-0031055,"Andre Williams, RB"
2017,Andy Janovich,DEN,FB,A.Janovich,00-0032956,"Andy Janovich, FB"
2017,Anthony Sherman,KC,FB,A.Sherman,00-0028074,"Anthony Sherman, FB"
2017,Austin Ekeler,LAC,RB,A.Ekeler,00-0033699,"Austin Ekeler, RB"
2017,Benny Cunningham,CHI,RB,B.Cunningham,00-0029795,"Benny Cunningham, RB"
2017,Bilal Powell,NYJ,RB,B.Powell,00-0028064,"Bilal Powell, RB"
2017,Bobby Rainey,BAL,RB,B.Rainey,00-0029384,"Bobby Rainey, RB"
2017,Branden Oliver,LAC,RB,B.Oliver,00-0031277,"Branden Oliver, RB"
2017,Brandon Bolden,NE,RB,B.Bolden,00-0029239,"Brandon Bolden, RB"
2017,Brian Hill,CIN,RB,B.Hill,00-0033567,"Brian Hill, RB"
2017,Bronson Hill,ARI,RB,B.Hill,00-0032298,"Bronson Hill, RB"
2017,Byron Marshall,WAS,RB,B.Marshall,00-0032964,"Byron Marshall, RB"
2017,C.J. Anderson,DEN,RB,C.Anderson,00-0029854,"C.J. Anderson, RB"
2017,C.J. Ham,MIN,RB,C.Ham,00-0032918,"C.J. Ham, RB"
2017,C.J. Prosise,SEA,RB,C.Prosise,00-0032393,"C.J. Prosise, RB"
2017,C.J. Spiller,KC,RB,C.Spiller,00-0027861,"C.J. Spiller, RB"
2017,Cameron Artis-Payne,CAR,RB,C.Artis-Payne,00-0031599,"Cameron Artis-Payne, RB"
2017,Carlos Hyde,SF,RB,C.Hyde,00-0031045,"Carlos Hyde, RB"
2017,Charcandrick West,KC,RB,C.West,00-0030668,"Charcandrick West, RB"
2017,Charles Sims,TB,RB,C.Sims,00-0031390,"Charles Sims, RB"
2017,Chris Carson,SEA,RB,C.Carson,00-0033594,"Chris Carson, RB"
2017,Chris Ivory,JAX,RB,C.Ivory,00-0027531,"Chris Ivory, RB"
2017,Chris Johnson,ARI,RB,C.Johnson,00-0026164,"Chris Johnson, RB"
2017,Chris Thompson,WAS,RB,C.Thompson,00-0030404,"Chris Thompson, RB"
2017,Christian McCaffrey,CAR,RB,C.McCaffrey,00-0033280,"Christian McCaffrey, RB"
2017,Corey Clement,PHI,RB,C.Clement,00-0033725,"Corey Clement, RB"
2017,Corey Grant,JAX,RB,C.Grant,00-0031731,"Corey Grant, RB"
2017,D.J. Foster,ARI,RB,D.Foster,00-0032577,"D.J. Foster, RB"
2017,D'Onta Foreman,HOU,RB,D.Foreman,00-0033925,"D'Onta Foreman, RB"
2017,Dalvin Cook,MIN,RB,D.Cook,00-0033893,"Dalvin Cook, RB"
2017,Damien Williams,MIA,RB,D.Williams,00-0030874,"Damien Williams, RB"
2017,Danny Woodhead,BAL,RB,D.Woodhead,00-0026019,"Danny Woodhead, RB"
2017,Darren McFadden,DAL,RB,D.McFadden,00-0026144,"Darren McFadden, RB"
2017,Darren Sproles,PHI,RB,D.Sproles,00-0023564,"Darren Sproles, RB"
2017,David Fluellen,TEN,RB,D.Fluellen,00-0030711,"David Fluellen, RB"
2017,David Johnson,ARI,RB,D.Johnson,00-0032187,"David Johnson, RB"
2017,De'Angelo Henderson,DEN,RB,D.Henderson,00-0033581,"De'Angelo Henderson, RB"
2017,DeAndre Washington,OAK,RB,D.Washington,00-0032940,"DeAndre Washington, RB"
2017,DeMarco Murray,TEN,RB,D.Murray,00-0028009,"DeMarco Murray, RB"
2017,Derek Watt,LAC,FB,D.Watt,00-0032897,"Derek Watt, FB"
2017,Derrick Coleman,ATL,FB,D.Coleman,00-0029068,"Derrick Coleman, FB"
2017,Derrick Henry,TEN,RB,D.Henry,00-0032764,"Derrick Henry, RB"
2017,Devante Mays,GB,RB,D.Mays,00-0033304,"Devante Mays, RB"
2017,Devonta Freeman,ATL,RB,D.Freeman,00-0031285,"Devonta Freeman, RB"
2017,Devontae Booker,DEN,RB,D.Booker,00-0032972,"Devontae Booker, RB"
2017,Dion Lewis,NE,RB,D.Lewis,00-0028087,"Dion Lewis, RB"
2017,Doug Martin,TB,RB,D.Martin,00-0029613,"Doug Martin, RB"
2017,Duke Johnson,CLE,RB,D.Johnson,00-0032257,"Duke Johnson, RB"
2017,Dwayne Washington,DET,RB,D.Washington,00-0032450,"Dwayne Washington, RB"
2017,Eddie Lacy,SEA,RB,E.Lacy,00-0030485,"Eddie Lacy, RB"
2017,Elijah McGuire,NYJ,RB,E.McGuire,00-0033295,"Elijah McGuire, RB"
2017,Elijhaa Penny,ARI,RB,E.Penny,00-0032813,"Elijhaa Penny, RB"
2017,Ezekiel Elliott,DAL,RB,E.Elliott,00-0033045,"Ezekiel Elliott, RB"
2017,Fitzgerald Toussaint,PIT,RB,F.Toussaint,00-0031332,"Fitzgerald Toussaint, RB"
2017,Fozzy Whittaker,CAR,RB,F.Whittaker,00-0029731,"Fozzy Whittaker, RB"
2017,Frank Gore,IND,RB,F.Gore,00-0023500,"Frank Gore, RB"
2017,Giovani Bernard,CIN,RB,G.Bernard,00-0030456,"Giovani Bernard, RB"
2017,Isaiah Crowell,CLE,RB,I.Crowell,00-0030656,"Isaiah Crowell, RB"
2017,J.D. McKissic,SEA,RB,J.McKissic,00-0032602,"J.D. McKissic, RB"
2017,Jacquizz Rodgers,TB,RB,J.Rodgers,00-0028083,"Jacquizz Rodgers, RB"
2017,Jalen Richard,OAK,RB,J.Richard,00-0033025,"Jalen Richard, RB"
2017,Jamaal Charles,DEN,RB,J.Charles,00-0026213,"Jamaal Charles, RB"
2017,Jamaal Williams,GB,RB,J.Williams,00-0033948,"Jamaal Williams, RB"
2017,James Conner,PIT,RB,J.Conner,00-0033553,"James Conner, RB"
2017,James White,NE,RB,J.White,00-0031062,"James White, RB"
2017,Jamize Olawale,OAK,FB,J.Olawale,00-0029492,"Jamize Olawale, FB"
2017,Javorius Allen,BAL,RB,J.Allen,00-0031577,"Javorius Allen, RB"
2017,Jay Ajayi,PHI,RB,J.Ajayi,00-0031590,"Jay Ajayi, RB"
2017,Jeremy Hill,CIN,RB,J.Hill,00-0031301,"Jeremy Hill, RB"
2017,Jerick McKinnon,MIN,RB,J.McKinnon,00-0031376,"Jerick McKinnon, RB"
2017,Joe Mixon,CIN,RB,J.Mixon,00-0033897,"Joe Mixon, RB"
2017,John Kuhn,NO,FB,J.Kuhn,00-0022999,"John Kuhn, FB"
2017,Jonathan Stewart,CAR,RB,J.Stewart,00-0026153,"Jonathan Stewart, RB"
2017,Jordan Howard,CHI,RB,J.Howard,00-0032780,"Jordan Howard, RB"
2017,Josh Ferguson,IND,RB,J.Ferguson,00-0032377,"Josh Ferguson, RB"
2017,Justin Davis,LA,RB,J.Davis,00-0033760,"Justin Davis, RB"
2017,Kapri Bibbs,WAS,RB,K.Bibbs,00-0031102,"Kapri Bibbs, RB"
2017,Kareem Hunt,KC,RB,K.Hunt,00-0033923,"Kareem Hunt, RB"
2017,Kenjon Barner,PHI,RB,K.Barner,00-0030465,"Kenjon Barner, RB"
2017,Kenyan Drake,MIA,RB,K.Drake,00-0033118,"Kenyan Drake, RB"
2017,Kerwynn Williams,ARI,RB,K.Williams,00-0030117,"Kerwynn Williams, RB"
2017,Kyle Juszczyk,SF,FB,K.Juszczyk,00-0029892,"Kyle Juszczyk, FB"
2017,Lamar Miller,HOU,RB,L.Miller,00-0029615,"Lamar Miller, RB"
2017,Lance Dunbar,LA,RB,L.Dunbar,00-0029004,"Lance Dunbar, RB"
2017,Latavius Murray,MIN,RB,L.Murray,00-0030513,"Latavius Murray, RB"
2017,Lawrence Thomas,NYJ,FB,L.Thomas,00-0032740,"Lawrence Thomas, FB"
2017,Le'Veon Bell,PIT,RB,L.Bell,00-0030496,"Le'Veon Bell, RB"
2017,LeGarrette Blount,PHI,RB,L.Blount,00-0027325,"LeGarrette Blount, RB"
